label	title
0	International Women’s Day - Celebrating Greenpeace changemakers
0	The biggest little whales
0	What is fossil capital? And how does it fuel social injustice
1	Meet the women fighting to save our oceans
0	Court rules against French State in landmark climate case
1	An Environmental Crisis in Borneo
0	Mexico banned GMOs. What are the next steps?
0	Our society is broken - it's time to reimagine a new one
0	The 5th Anniversary of the Paris Agreement: don’t pop the champagne
1	Best Greenpeace actions photos 2020
0	2020: The year that was
0	Dear white men
0	No more blank cheques for airlines
0	Bearing witness to coral bleaching in Taiwan
1	Swiss Climate Seniors call for Justice
0	The shipping industry is on the loose
1	Organisations take Brazilian government to the Supreme Court over deforestation and human rights abuses
1	Public development banks contradict China, Japan, and S. Korea’s climate commitments with overseas fossil fuel finance
1	Justice in the face of extreme climate disasters
1	South Korea pledges carbon neutrality by 2050 - a new opportunity for Korean industries
1	Climate Seniors to sue Switzerland before the European Court of Human Rights
1	Motorway through a forest? No way
0	Wake Up Call
1	Bird prodigy and young activist leader holds most Northerly strike
0	What you need to know about Taiwan's coral bleaching
1	The world failed on all of its biodiversity targets. What happens next?
1	The ice is disappearing, BUT a movement is emerging
1	Arctic in decline: sea ice minimum reaches second lowest extent on record
1	It’s time to rise up and demand climate justice
0	It's time to transform transport
1	Activists from Greenpeace Nordic arrested after blocking oil tanker in Sweden
1	Greenpeace continues peaceful blockade despite authorities orders
0	Rainbow Warrior continues to block Preem's oil refinery
1	Greenpeace ship stops oil tanker, demand Swedish PM chooses Paris over Preem
1	We are going to the Arctic
0	We were told that mobility is about individual freedom and social status. This is nonsense.
1	Climate crisis is now — South Korea's 2020 monsoon and its aftermath
1	"Taiwanese movie director on climate change - ""As long as we keep going, we’ll be alright"""
0	We can either all win or we all lose
1	How JBS is still slaughtering the Amazon
1	Cabo Pulmo, an ocean success story for people and wildlife
0	Flooded cities and millions displaced in pictures
1	Siberia a climate hotspot: Wildfires rage covering Russian cities in smoke
1	2020, the year of disruption: Climate Crisis, COVID19, Racial Justice, #BlackLivesMatter
1	226 South Korean local governments declare climate emergency
0	Why we need to talk about Debt Cancellation for Global South Countries
1	Swiss Federal Court puts human rights last in the climate crisis
0	Protest during lockdown? Time to get creative
1	Three ways the school strikes have revolutionized the climate movement
0	How to be an activist at home
0	The Coronavirus pandemic has created a rare crack in the system - let's use it to create a better world
1	Can the pandemic sound the alarm on climate change?
0	Jennifer Morgan reacts to COP26 postponement
1	South Korea’s ruling political party becomes East Asia’s first to announce Green New Deal manifesto
1	What happens to a woman in the face of climate disaster?
1	What I learned from the women fighting to save our planet
1	The fossil fuel industry’s “genderwashing” exposes another layer of their hypocrisy ﻿
1	Together, we can make an EU Climate Law work
1	How you can take your government to court for not acting on the climate crisis
1	Oil industry giants like BP will push the planet’s climate way past 1.5ºC of global heating
1	Greenpeace protest at BlackRock: Stop financing Siemens and Adani coal mine ﻿
1	Tennis fans call out Australian Government’s climate inaction as bushfire smoke and extreme heat interrupt Australian Open
1	Judgement brings Norwegian climate lawsuit a huge step forward
1	Greenpeace holds global protest telling Australian government: Act on climate, phase-out coal
1	Fact Check: Australia’s unprecedented fires are down to climate change, not arson
1	Climate Emergency: The ravaging Australian fires
1	Reserve your seat, the Greenpeace film festival is back!
0	How does it feel to live in the age of protest?
0	COP25: The politics are polluted
1	Climate Emergency: The best of Greenpeace images 2019
1	Commission on Human Rights declares fossil fuel companies can be held responsible for climate-related human rights harms
1	Greenpeace reactive on Philippine Commission on Human Rights’ announcement
0	One week in, two steps back. We need to find a way forward
0	One year of striking
1	The climate crisis is an ocean crisis – Greenpeace report calls for urgent global political response to ocean breakdown
0	At COP25 leaders must prove they can hear us
1	Greenpeace exposes climate change impacts in Chile, calls for urgent action
1	Berlin court agrees climate lawsuits are admissible in principle
1	Greenpeace reacts to the cancellation of the COP25 in Chile
1	For the first time, Germany has to defend its climate inaction in court
1	Gaia: everything on Earth is connected
0	5 reasons we’re taking the Norwegian government to court
1	Mayors from 14 major cities commit to cut meat consumption - Greenpeace response
0	Why civil disobedience works
1	How do you start a global environmental movement?
1	Hurricane Lorenzo: how climate change influences hurricanes
1	LIVE: September - a month of action for the climate
1	Heroes in action: A tribute to all climate strikers
1	The best art from the Global Climate Strikes
0	'There is no longer anywhere for leaders to hide, we the people are watching you'
0	A letter to Shell for taking away my family and devastating my community
1	The world is watching -- leaders must come to UN Climate Summit with real plans, or be held accountable
1	The best signs from the Global Climate Strike on September 20th
1	‘The climate crisis is an oceans crisis’ – major IPCC report to highlight climate threats to world's oceans
1	200 environmental and human rights leaders pledge to tackle climate emergency together
1	The future of transport is zero-carbon
0	The oil companies knew all along
1	Greenpeace climbers block busiest oil export channel in United States
1	Greenpeace activists stage second climate emergency protest at Polish coal terminal
1	These 12 car companies are setting the world on fire
1	Why we’ve had enough of broken promises to protect forests
1	Climate crisis: Greenpeace activists detained, stop coal shipment in Poland
1	Car industry’s 2018 carbon footprint exceeds EU greenhouse gas emissions - Greenpeace
1	Greenpeace calls on fast food giants to take a stand against Bolsonaro’s Amazon destruction
1	This September is critical for our climate. Here’s what you can do.
1	Greenpeace captures images of fires in the Amazon
1	Global forests on fire: G7 must lead accelerated climate action – Greenpeace
1	Protecting the Oceans, from Pole to Pole
0	World Photography Day: Reflecting back on 2019 so far
1	The Russian wildfires in pictures
1	IPCC report reveals tough land-use choices needed to stem climate crisis
1	Deforestation, meat production driving climate crisis
0	Five reasons to look after our land
1	Greenpeace protests arrival of ship carrying climate-damaging soya feed
1	Climate crisis: IPCC to expose grim reality of deforestation and meat production
1	Chinese equity investments in energy reshape South and Southeast Asia - Greenpeace analysis
1	We need to unite to stop this climate emergency
1	Announcing the first ever global summit on human rights and climate change
1	The crunch question on climate: How can I help?
1	Nine ways humans have altered Earth's Holocene climate
1	G19 resolve must urgently translate into climate action – Greenpeace
1	What the impact of Stonewall has taught me about environmental rights
1	Ten ways to survive on a hot planet
0	Only when something is gone do we realise how much we miss it: Iamsterdam and Iamazonia
1	Greenpeace turns world-famous ‘Iamsterdam’ landmark into solidarity message to save the Amazon
1	The climate generation are taking their concerns to court. I am here for it.
1	Israel’s month of 1000 wildfires
1	This World Environment Day needs action, not celebration
1	‘Clean air isn’t a luxury, it’s a basic human right’ - Greenpeace
0	Our favourite student banners from around the world
0	Statement: The heroes of today are taking over our social media channels for tomorrow
1	Why the whole world needs a Green New Deal
0	Extinction and Rebellion
1	Biodiversity loss: urgent need for forest, ocean protection and dietary change
1	Amidst this climate crisis, I found hope from halfway across the world
1	Greenpeace Norway protest oil rig bound for Arctic drilling
1	What if we treated our oceans like they matter?
0	Tropical Cyclone Idai and the African Spirit
1	Waking up to Idai. When extreme weather hits home
1	Our favourite photos from the student climate strike
1	Greenpeace International executive directors respond to student strikes
0	Failed Economics
1	10 things you’ve always wanted to ask the students skipping school to fight climate change
1	School strikes take off as legacy from ‘grandfather of climate science’
1	US Federal Court dismisses $900 million pipeline company lawsuit against Greenpeace
0	Two incredible, little-known reefs
0	EU elections are coming up in May – here’s why you should care
1	Greenpeace: Profit, not people, clearly remains Davos elites' priority
1	Swiss seniors appeal climate case in Federal Supreme Court
1	Climate emergency must dominate World Economic Forum in Davos
0	The youth have seen enough
0	2018: In difficult times, hope is an act of courage
1	5 young activists who inspired us this year
1	COP24 ends without firm promises to raise climate action and ambition
0	“My friends think I’m crazy” – Why I’m taking a stand against coal in Poland
0	We're exploring the Great Southern Reef to save it from Big Oil
0	A People’s Guide
1	Feminism and environmentalism go hand in hand - it's gender day at the global climate talks
1	Why the world’s smallest nations are making the loudest noise for the climate
1	Learning to look climate change in the eyes
1	What does climate change have to do with human rights?
1	World’s first human rights investigation into corporate responsibility for climate change concludes
1	Greenpeace: Climate emergency demands action, and COP24 must deliver ambition
1	Climate case brought by 1000 Swiss seniors may not be over yet
1	"Climate pilgrims and polish community urge COP24 leaders to ""save the climate, save the people"""
1	Update: Greenpeace activists denied bail, facing months in jail awaiting trial
1	No excuses – our climate is on fire and it’s time to act: Greenpeace
1	G20, minus the US, sets the stage for climate action at COP24 - Greenpeace response
1	This is what a UN climate conference looks like. And why we need YOUR voice heard!
1	Greenpeace activists leave Belchatow tower due to critically high levels of pollution
1	Emissions Gap Report reinforces dire urgency of climate action
1	Greenpeace climbs Europe's largest coal plant calling for climate action
1	Greenpeace backs European Heads of State call for stronger climate targets
1	Countries most vulnerable to climate change urge rich nations to step up
1	Samsung, IKEA get behind Korea’s ‘Right to Renewable Energy Initiative’
1	The world’s first online climate summit kicks off today. Here’s why you should care
1	Vanuatu warns fossil fuel companies could be sued over climate change
1	Greenpeace survey reveals impact of climate change on glaciers in China
1	Over 100 Marshallese demand developed countries step up climate action
0	Bight oil spill could reach Sydney and be twice as bad as Deepwater Horizon
1	Meet the women taking on some of the world’s biggest climate polluters
1	Survivors fight for climate justice in London, five years after Philippines’ deadliest typhoon
1	On track for disaster  —  how the Arctic Railway will affect you and the climate
0	New satellite data analysis reveals world’s biggest NO2 emissions hotspots
1	World’s most vulnerable nations demand rich countries must act now over climate change
0	What a difference a week makes
1	Think we can't win on climate change? This victory by Dutch citizens will change your mind
0	International investment group ends tar sands investments
0	A super-charged typhoon took my family away. It can happen to you too.
0	IPCC report points to stark choices ahead, but reason for hope and action
0	Civil society groups urge Chancellor Merkel to commit to coal phase-out
1	I made 1000 people walk out of school, all in the name of climate change
0	Coal shunned in Korea as IPCC meets to finalise 1.5 degrees report
0	5 reasons your city should go car-free
1	The courage of climate hope
1	IPCC report must turn climate outrage into action and hope - Greenpeace
0	Exxon, Shell, Chevron face inquiry hearing for human rights violations in New York
1	10 things you’ve always wanted to ask an environmental lawyer
1	We’ve got 10 years to ditch fossil fuel cars - or it’s game over for the climate
0	GCAS shows signs of shared leadership
1	Hothouse Earth
1	Greenpeace: 11th hour for the climate, will leadership emerge at GCAS?
0	Sony’s 100% renewables commitment an important first step but needs to be accelerated
1	Progress slow at UN climate change conference in Bangkok
0	Industrial railway line and logging threaten the Sámi homeland
1	Setback to Trans Mountain pipeline is a win for Indigenous communities and the climate
1	World’s top climate experts to testify in landmark investigation into fossil fuel companies
1	From fires to floods, this is what extreme weather looks like
1	World Photography Day through the lens of Greenpeace
1	Plastics aren’t just polluting our oceans — they’re releasing greenhouse gases
1	Let’s talk about climate change
1	What does the burning of the Great Northern Forest mean for us?
1	"Greenpeace: Extreme weather ""consistent with predictions of climate changed world"""
1	What a green and peaceful future could look like
1	Trump-Putin summit in Helsinki: Greenpeace climbers in church bell tower call for climate action
1	Greenpeace Canada peaceful blockade of oil tanker ends
1	Greenpeace Canada blockade reaches 30-hour mark as tar sands oil tanker pulls away from terminal
1	Greenpeace exposes forest industry myths
1	Climbers in Vancouver blockade Trans Mountain oil tanker’s route
1	Greenpeace maps tar sands oil tanker route’s far-reaching risks to communities and endangered wildlife
1	Energy Transfer Partners’ attacks on human rights, free speech and the environment have officially gone too far
1	Greenpeace USA report shows pipeline company behind new anti-protest legislation in the US
0	These banks are still funding dangerous oil pipelines — here’s how you can stop them
1	Global protests push Samsung to commit to 100% renewable energy - Greenpeace
0	5 ways people are standing up to oil pipeline companies
1	G7 leaders release tepid plans for addressing climate change and ocean plastic pollution - Greenpeace response
0	One year on and we are still moving ahead
1	These four climate cases are changing how we can tackle climate change
1	Statoil’s name change to ‘Equinor’ must be more than greenwashing - Greenpeace
1	2018 must be the year aspirations turn into action on Paris Agreement - Greenpeace
1	Wildfires are out of control – and they’re affecting the entire planet
1	Why shipping needs to shape up for the climate
1	Landmark human rights hearings against fossil fuel companies begin in the Philippines
0	In photos: activists put their bodies on the line to stop a destructive oil pipeline
1	Kinder Morgan site blocked for the second day as Greenpeace founder joins sit-in
0	Does human scale matter?
1	How Greenpeace changed an industry: 25 years of GreenFreeze to cool the planet
0	Will you stand up to protect the Pacific from this oil giant?
1	3 women on what climate justice means to them
0	How to act like grown-ups when it comes to meat
1	Greenpeace calls for decrease in meat and dairy production and consumption for a healthier planet
0	Less Is More
1	Greenpeace investigation shows Fukushima radiation risks to last into next century
1	‘People and planet, not profit’ - Greenpeace activists demand Shell show up at climate change and human rights inquiry
1	Greenpeace and Nature and Youth take the Norwegian Government to the Supreme Court
0	The future of the Winter Olympics could be at risk
1	Greenpeace activists call out Samsung’s sponsorship of Winter Olympics as hypocrisy
0	Civil society unites to deliver a bold message to leaders at the World Economic Forum
1	WEF 2018: Greenpeace brings Justice to Davos
1	Greenpeace rebrands Samsung’s UK flagship store to highlight firm’s reliance on fossil fuels
0	2018: Tomorrow we rise
0	Here’s what YOU can do to celebrate International Human Rights Day
1	World’s first human rights investigation into corporate responsibility for climate change intensifies
0	The wave is rolling!
1	ING Bank on the hook for not reporting climate pollution
1	Filipino typhoon survivors demand climate action on Haiyan anniversary
1	ExxonMobil, Shell among companies told to attend human rights investigation over climate change
1	Bring it on, 2017: New Year’s resolutions for people and the planet
1	Why we are taking Arctic oil to court
0	Marshall Islands vs big nuclear - will the tiny island get the justice they deserve?
1	You did it! Shell abandons Arctic drilling
0	Clicking Clean
1	Green Gadgets: Designing the Future
0	Your Online World: #ClickClean or Dirty?
0	Cool IT Leaderboard
1	Apple Clean Energy Road Map
0	How Clean is Your Cloud?
0	How dirty is your data?
1	Green Electronics Survey #3
1	Make IT Green: Cloud computing and its contribution to climate change
1	Switching on to Green Electronics
